f1 f2 algorithm prob
206.701818268148 242.181195571376 EMOA.SCAL prob3
175.734670655154 276.122666666387 EMOA.SCAL prob3
178.832412068935 268.994343190445 EMOA.SCAL prob3
174.793965760939 278.920515866088 EMOA.SCAL prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.352184473694 241.519618355012 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
208.131968804262 241.54967995756 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
204.591707565046 242.468640755609 PRIM prob3
199.860754507185 244.384116492398 PRIM prob3
199.344176954962 244.598133142929 PRIM prob3
199.344176954962 244.598133142929 PRIM prob3
199.344176954962 244.598133142929 PRIM prob3
198.430603971071 245.015632106214 PRIM prob3
198.430603971071 245.015632106214 PRIM prob3
194.397149114908 246.948855636907 PRIM prob3
194.397149114908 246.948855636907 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
192.167649635675 248.076807082306 PRIM prob3
187.403330584034 252.262804753604 PRIM prob3
187.403330584034 252.262804753604 PRIM prob3
187.403330584034 252.262804753604 PRIM prob3
187.403330584034 252.262804753604 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
185.653539632672 253.9559471216 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
183.367625478498 257.421569798131 PRIM prob3
182.553574907264 259.131906964771 PRIM prob3
182.553574907264 259.131906964771 PRIM prob3
182.553574907264 259.131906964771 PRIM prob3
182.553574907264 259.131906964771 PRIM prob3
178.523315543437 268.711589837305 PRIM prob3
178.523315543437 268.711589837305 PRIM prob3
175.876070065373 275.308637322799 PRIM prob3
175.876070065373 275.308637322799 PRIM prob3
175.876070065373 275.308637322799 PRIM prob3
175.876070065373 275.308637322799 PRIM prob3
175.249620047036 277.090000001335 PRIM prob3
174.308915152821 279.887849201036 PRIM prob3
174.308915152821 279.887849201036 PRIM prob3
173.593092516019 282.137796716511 PRIM prob3
173.593092516019 282.137796716511 PRIM prob3
173.593092516019 282.137796716511 PRIM prob3
173.18870176182 283.569044482637 PRIM prob3
173.18870176182 283.569044482637 PRIM prob3
173.18870176182 283.569044482637 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.952313915828 288.525994738042 PRIM prob3
171.17294551489 293.49578603344 PRIM prob3
171.17294551489 293.49578603344 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
170.894606380925 295.503902651168 PRIM prob3
132.829883688681 305.706636238026 EMOA prob4
175.74214531873 272.341253174293 EMOA prob4
175.74214531873 272.341253174293 EMOA prob4
153.912340811508 279.730743343825 EMOA prob4
147.597268616082 286.207961549819 EMOA prob4
175.74214531873 272.341253174293 EMOA prob4
167.230086372509 274.10015560764 EMOA prob4
160.192841243144 277.427657666938 EMOA prob4
143.472247459135 290.665599581516 EMOA prob4
136.954904845628 301.248998206329 EMOA prob4
160.949585940874 276.403241284528 EMOA prob4
167.230086372509 274.10015560764 EMOA prob4
143.472247459135 290.665599581516 EMOA prob4
132.829883688681 305.706636238026 EMOA prob4
136.954904845628 301.248998206329 EMOA prob4
138.731932177812 298.156801414207 EMOA prob4
141.695220126951 293.757796373638 EMOA prob4
147.597268616082 286.207961549819 EMOA prob4
153.912340811508 279.730743343825 EMOA prob4
153.877769047718 283.904875872931 EMOA prob4
132.829883688681 305.706636238026 EMOA prob4
149.787319654561 284.188381375523 EMOA prob4
153.877769047718 283.904875872931 EMOA prob4
142.856953334759 293.699163382509 EMOA prob4
160.192841243144 277.427657666938 EMOA prob4
137.570198970004 298.215434405335 EMOA prob4
141.695220126951 293.757796373638 EMOA prob4
138.731932177812 298.156801414207 EMOA prob4
167.230086372509 274.10015560764 EMOA prob4
160.949585940874 276.403241284528 EMOA prob4
149.787319654561 284.188381375523 EMOA prob4
149.787319654561 284.188381375523 EMOA prob4
175.74214531873 272.341253174293 EMOA prob4
167.230086372509 274.10015560764 EMOA prob4
138.731932177812 298.156801414207 EMOA prob4
141.695220126951 293.757796373638 EMOA prob4
137.570198970004 298.215434405335 EMOA prob4
142.856953334759 293.699163382509 EMOA prob4
160.949585940874 276.403241284528 EMOA prob4
160.949585940874 276.403241284528 EMOA prob4
137.570198970004 298.215434405335 EMOA prob4
136.954904845628 301.248998206329 EMOA prob4
153.877769047718 283.904875872931 EMOA prob4
149.787319654561 284.188381375523 EMOA prob4
142.856953334759 293.699163382509 EMOA prob4
137.570198970004 298.215434405335 EMOA prob4
153.877769047718 283.904875872931 EMOA prob4
153.912340811508 279.730743343825 EMOA prob4
132.829883688681 305.706636238026 EMOA prob4
175.74214531873 272.341253174293 EMOA prob4
132.829883688681 305.706636238026 EMOA.SCAL prob4
175.74214531873 272.341253174293 EMOA.SCAL prob4
175.74214531873 272.341253174293 EMOA.SCAL prob4
132.829883688681 305.706636238026 EMOA.SCAL prob4
153.912340811508 279.730743343825 EMOA.SCAL prob4
167.230086372509 274.10015560764 EMOA.SCAL prob4
160.192841243144 277.427657666938 EMOA.SCAL prob4
167.230086372509 274.10015560764 EMOA.SCAL prob4
132.879421573774 304.227177352359 EMOA.SCAL prob4
136.954904845628 301.248998206329 EMOA.SCAL prob4
160.949585940874 276.403241284528 EMOA.SCAL prob4
141.695220126951 293.757796373638 EMOA.SCAL prob4
149.787319654561 284.188381375523 EMOA.SCAL prob4
153.912340811508 279.730743343825 EMOA.SCAL prob4
153.877769047718 283.904875872931 EMOA.SCAL prob4
153.877769047718 283.904875872931 EMOA.SCAL prob4
138.781470062905 296.67734252854 EMOA.SCAL prob4
143.521785344228 289.186140695849 EMOA.SCAL prob4
147.597268616082 286.207961549819 EMOA.SCAL prob4
147.597268616082 286.207961549819 EMOA.SCAL prob4
143.521785344228 289.186140695849 EMOA.SCAL prob4
138.781470062905 296.67734252854 EMOA.SCAL prob4
141.695220126951 293.757796373638 EMOA.SCAL prob4
141.744758012044 292.278337487971 EMOA.SCAL prob4
137.619736855097 296.735975519668 EMOA.SCAL prob4
160.949585940874 276.403241284528 EMOA.SCAL prob4
149.787319654561 284.188381375523 EMOA.SCAL prob4
147.646806501175 284.728502664152 EMOA.SCAL prob4
137.570198970004 298.215434405335 EMOA.SCAL prob4
137.004442730722 299.769539320662 EMOA.SCAL prob4
160.192841243144 277.427657666938 EMOA.SCAL prob4
167.230086372509 274.10015560764 EMOA.SCAL prob4
137.004442730722 299.769539320662 EMOA.SCAL prob4
137.570198970004 298.215434405335 EMOA.SCAL prob4
143.472247459135 290.665599581516 EMOA.SCAL prob4
142.906491219852 292.219704496843 EMOA.SCAL prob4
136.954904845628 301.248998206329 EMOA.SCAL prob4
132.879421573774 304.227177352359 EMOA.SCAL prob4
143.521785344228 289.186140695849 EMOA.SCAL prob4
147.597268616082 286.207961549819 EMOA.SCAL prob4
147.646806501175 284.728502664152 EMOA.SCAL prob4
143.472247459135 290.665599581516 EMOA.SCAL prob4
132.829883688681 305.706636238026 EMOA.SCAL prob4
142.906491219852 292.219704496843 EMOA.SCAL prob4
160.949585940874 276.403241284528 EMOA.SCAL prob4
160.949585940874 276.403241284528 EMOA.SCAL prob4
143.472247459135 290.665599581516 EMOA.SCAL prob4
142.906491219852 292.219704496843 EMOA.SCAL prob4
147.646806501175 284.728502664152 EMOA.SCAL prob4
149.787319654561 284.188381375523 EMOA.SCAL prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
175.74214531873 272.341253174293 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
167.230086372509 274.10015560764 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
160.949585940874 276.403241284528 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
153.912340811508 279.730743343825 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
147.646806501175 284.728502664152 PRIM prob4
143.521785344228 289.186140695849 PRIM prob4
143.521785344228 289.186140695849 PRIM prob4
143.521785344228 289.186140695849 PRIM prob4
143.521785344228 289.186140695849 PRIM prob4
143.521785344228 289.186140695849 PRIM prob4
143.521785344228 289.186140695849 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
137.619736855097 296.735975519668 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.879421573774 304.227177352359 PRIM prob4
132.829883688681 305.706636238026 PRIM prob4
132.829883688681 305.706636238026 PRIM prob4
132.829883688681 305.706636238026 PRIM prob4
132.829883688681 305.706636238026 PRIM prob4
132.829883688681 305.706636238026 PRIM prob4
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 EMOA.SCAL prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 756.930662209356 PRIM prob5
1100 1818.71873571761 PRIM prob5
5470.7796753617 63.8279043006351 EMOA prob6
880.000492860563 1706.86189320811 EMOA prob6
880.000492860563 1706.86189320811 EMOA prob6
